name,slot,cooltime,passive,aoe,icon_filename,used_on,level_progress_description,aoe_1,single_target_1,self_effect_1,chance_1,on_crit_1,on_death_1,random_1,quantity_1,all_1,self_hp_1,target_hp_1,damage_1,note_1,aoe_2,single_target_2,self_effect_2,chance_2,on_crit_2,on_death_2,random_2,quantity_2,all_2,self_hp_2,target_hp_2,damage_2,note_2,aoe_3,single_target_3,self_effect_3,chance_3,on_crit_3,on_death_3,random_3,quantity_3,all_3,self_hp_3,target_hp_3,damage_3,note_3,aoe_4,single_target_4,self_effect_4,chance_4,on_crit_4,on_death_4,random_4,quantity_4,all_4,self_hp_4,target_hp_4,damage_4,note_4,aoe_5,single_target_5,self_effect_5,chance_5,on_crit_5,on_death_5,random_5,quantity_5,all_5,self_hp_5,target_hp_5,damage_5,note_5,id_1,url_1,name_1,is_buff_1,type_1,id_2,url_2,name_2,is_buff_2,type_2,id_3,url_3,name_3,is_buff_3,type_3,id_4,url_4,name_4,is_buff_4,type_4,id_5,url_5,name_5,is_buff_5,type_5
Slicing Winds,2,3.0,False,False,skill_icon_0004_0_5.png,"[675, 674]","['Damage +5%', 'Damage +10%', 'Damage +10%', 'Cooltime Turn -1']",False,True,False,100.0,False,False,False,30.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,75.0,https://swarfarm.com/api/v2/skill-effects/75/,Absorb ATB,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Slicing Winds,2,3.0,False,False,skill_icon_0004_9_4.png,"[535, 536]","['Damage +5%', 'Damage +10%', 'Damage +10%', 'Cooltime Turn -1']",False,True,False,100.0,False,False,False,30.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,75.0,https://swarfarm.com/api/v2/skill-effects/75/,Absorb ATB,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Slicing Winds,2,3.0,False,False,skill_icon_0004_7_4.png,"[1057, 602, 603]","['Damage +5%', 'Damage +10%', 'Damage +10%', 'Cooltime Turn -1']",False,True,False,100.0,False,False,False,30.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,75.0,https://swarfarm.com/api/v2/skill-effects/75/,Absorb ATB,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Scene of the Crime,1,0.0,False,False,skill_icon_0004_6_5.png,"[248, 247]","['Damage +10%', 'Effect Rate +10%', 'Effect Rate +10%', 'Effect Rate +10%', 'Damage +15%']",False,True,False,20.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Scene of the Crime,1,0.0,False,False,skill_icon_0004_5_5.png,"[605, 604]","['Damage +10%', 'Effect Rate +10%', 'Effect Rate +10%', 'Effect Rate +10%', 'Damage +15%']",False,True,False,20.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Scene of the Crime,1,0.0,False,False,skill_icon_0004_7_5.png,"[538, 537]","['Damage +10%', 'Effect Rate +10%', 'Effect Rate +10%', 'Effect Rate +10%', 'Damage +15%']",False,True,False,20.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Scene of the Crime,1,0.0,False,False,skill_icon_0004_9_5.png,"[745, 744]","['Damage +10%', 'Effect Rate +10%', 'Effect Rate +10%', 'Effect Rate +10%', 'Damage +15%']",False,True,False,20.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Scene of the Crime,1,0.0,False,False,skill_icon_0004_8_5.png,"[677, 676]","['Damage +10%', 'Effect Rate +10%', 'Effect Rate +10%', 'Effect Rate +10%', 'Damage +15%']",False,True,False,20.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Surprise Visit,2,3.0,False,False,skill_icon_0002_5_3.png,"[248, 247]","['Damage +10%', 'Damage +10%', 'Damage +10%', 'Cooltime Turn -1']",False,True,False,-1.0,True,False,False,1.0,False,False,False,False,,False,True,False,-1.0,False,False,False,-1.0,False,False,False,False,,False,False,True,-1.0,False,False,False,30.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,65.0,https://swarfarm.com/api/v2/skill-effects/65/,Ignore Damage Reduction,False,Neutral,79.0,https://swarfarm.com/api/v2/skill-effects/79/,Increase Attack Critical Chance,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Surprise Visit,2,3.0,False,False,skill_icon_0002_8_3.png,"[745, 744]","['Damage +10%', 'Damage +10%', 'Damage +10%', 'Cooltime Turn -1']",False,True,False,-1.0,True,False,False,1.0,False,False,False,False,,False,False,True,-1.0,False,False,False,30.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,79.0,https://swarfarm.com/api/v2/skill-effects/79/,Increase Attack Critical Chance,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Surprise Visit,2,3.0,False,False,skill_icon_0002_6_3.png,"[538, 537]","['Damage +10%', 'Damage +10%', 'Damage +10%', 'Cooltime Turn -1']",False,True,False,-1.0,True,False,False,1.0,False,False,False,False,,False,False,True,-1.0,False,False,False,30.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,79.0,https://swarfarm.com/api/v2/skill-effects/79/,Increase Attack Critical Chance,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Arrest,2,4.0,False,False,skill_icon_0004_1_9.png,"[677, 676]","['Damage +10%', 'Damage +10%', 'Damage +10%', 'Cooltime Turn -1']",False,True,False,80.0,False,False,False,1.0,False,False,False,False,,False,True,False,80.0,False,False,False,2.0,False,False,False,False,,False,True,False,100.0,False,False,False,-1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,21.0,https://swarfarm.com/api/v2/skill-effects/21/,Decrease SPD,False,Debuff,80.0,https://swarfarm.com/api/v2/skill-effects/80/,Guaranteed Crushing Hit,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Quality of Phantom (Passive),3,0.0,True,False,skill_icon_0000_7_2.png,"[248, 247]",[],False,False,True,-1.0,False,False,False,50.0,False,False,False,False,When enemy is stunned or defeated,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,17.0,https://swarfarm.com/api/v2/skill-effects/17/,Increase ATB,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Crime Alert,3,5.0,False,True,skill_icon_0005_5_9.png,"[605, 604]","['Damage +10%', 'Damage +10%', 'Cooltime Turn -1']",True,False,False,100.0,False,False,False,50.0,False,False,False,False,,True,False,False,100.0,False,False,False,2.0,False,False,False,False,,True,False,False,100.0,False,False,False,-1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,33.0,https://swarfarm.com/api/v2/skill-effects/33/,Decrease ATB,False,Neutral,20.0,https://swarfarm.com/api/v2/skill-effects/20/,Decrease DEF,False,Debuff,80.0,https://swarfarm.com/api/v2/skill-effects/80/,Guaranteed Crushing Hit,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Showtime,3,5.0,False,True,skill_icon_0003_3_1.png,"[538, 537]","['Damage +10%', 'Damage +10%', 'Effect Rate +10%', 'Effect Rate +10%', 'Cooltime Turn -1']",True,False,False,30.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Illusion Magic,3,7.0,False,True,skill_icon_0004_4_2.png,"[677, 676]","['Cooltime Turn -1', 'Cooltime Turn -1']",False,True,True,100.0,False,False,False,2.0,False,False,False,False,,False,True,True,-1.0,False,False,False,2.0,False,False,False,False,,False,False,True,-1.0,False,False,False,3.0,False,False,False,False,If self HP < 50% after HP balancing,False,True,True,-1.0,False,False,False,-1.0,False,False,False,False,Balance HP,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,10.0,https://swarfarm.com/api/v2/skill-effects/10/,Invincible,True,Buff,6.0,https://swarfarm.com/api/v2/skill-effects/6/,Recovery,True,Buff,43.0,https://swarfarm.com/api/v2/skill-effects/43/,Reduce Cooltime,True,Neutral,35.0,https://swarfarm.com/api/v2/skill-effects/35/,Heal,True,Neutral,-1,-1,-1,-1,-1
Elaborate Plan (Passive),3,0.0,True,False,skill_icon_0004_2_9.png,"[745, 744]",[],False,False,True,-1.0,False,False,False,1.0,False,False,False,False,On glancing,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,10.0,https://swarfarm.com/api/v2/skill-effects/10/,Invincible,True,Buff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Arrest,2,4.0,False,False,skill_icon_0004_0_9.png,"[605, 604]","['Damage +10%', 'Damage +10%', 'Damage +10%', 'Cooltime Turn -1']",False,True,False,80.0,False,False,False,2.0,False,False,False,False,,False,True,False,80.0,False,False,False,1.0,False,False,False,False,,False,True,False,100.0,False,False,False,-1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,21.0,https://swarfarm.com/api/v2/skill-effects/21/,Decrease SPD,False,Debuff,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,80.0,https://swarfarm.com/api/v2/skill-effects/80/,Guaranteed Crushing Hit,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Double Shot,1,0.0,False,False,skill_icon_0004_1_6.png,"[250, 249]","['Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +15%']",False,True,False,50.0,False,False,False,1.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,37.0,https://swarfarm.com/api/v2/skill-effects/37/,Remove Buff,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Double Shot,1,0.0,False,False,skill_icon_0004_0_6.png,"[607, 606]","['Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +15%']",False,True,False,50.0,False,False,False,1.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,37.0,https://swarfarm.com/api/v2/skill-effects/37/,Remove Buff,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Double Shot,1,0.0,False,False,skill_icon_0007_2_8.png,"[539, 540]","['Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +15%']",False,True,False,50.0,False,False,False,1.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,37.0,https://swarfarm.com/api/v2/skill-effects/37/,Remove Buff,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Double Shot,1,0.0,False,False,skill_icon_0004_4_6.png,"[747, 746]","['Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +15%']",False,True,False,50.0,False,False,False,1.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,37.0,https://swarfarm.com/api/v2/skill-effects/37/,Remove Buff,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Double Shot,1,0.0,False,False,skill_icon_0007_3_8.png,"[679, 678]","['Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +15%']",False,True,False,50.0,False,False,False,1.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,37.0,https://swarfarm.com/api/v2/skill-effects/37/,Remove Buff,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Flame Shot,2,4.0,False,False,skill_icon_0004_6_5.png,"[250, 249]","['Damage +10%', 'Damage +10%', 'Effect Rate +10%', 'Effect Rate +10%', 'Cooltime Turn -1']",False,True,False,80.0,False,False,False,2.0,False,False,False,False,,False,True,False,80.0,False,False,False,2.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,20.0,https://swarfarm.com/api/v2/skill-effects/20/,Decrease DEF,False,Debuff,19.0,https://swarfarm.com/api/v2/skill-effects/19/,Decrease ATK,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Freezing Shot,2,4.0,False,False,skill_icon_0004_5_5.png,"[607, 606]","['Damage +10%', 'Damage +10%', 'Effect Rate +10%', 'Effect Rate +10%', 'Cooltime Turn -1']",False,True,False,80.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,27.0,https://swarfarm.com/api/v2/skill-effects/27/,Freeze,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Air Slash,2,3.0,False,False,skill_icon_0004_2_6.png,"[539, 540]","['Damage +5%', 'Damage +10%', 'Damage +15%']",False,True,False,100.0,False,False,False,1.0,False,False,False,False,,False,False,True,100.0,False,False,False,100.0,False,False,False,False,If at full HP,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,26.0,https://swarfarm.com/api/v2/skill-effects/26/,Continuous DMG,False,Debuff,17.0,https://swarfarm.com/api/v2/skill-effects/17/,Increase ATB,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Air Slash,2,3.0,False,False,skill_icon_0004_3_6.png,"[679, 678]","['Damage +5%', 'Damage +10%', 'Damage +15%']",False,True,False,100.0,False,False,False,1.0,False,False,False,False,,False,False,True,100.0,False,False,False,-1.0,True,False,False,False,If,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,26.0,https://swarfarm.com/api/v2/skill-effects/26/,Continuous DMG,False,Debuff,17.0,https://swarfarm.com/api/v2/skill-effects/17/,Increase ATB,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Poison Shot,2,4.0,False,False,skill_icon_0004_9_5.png,"[747, 746]","['Damage +10%', 'Damage +10%', 'Effect Rate +10%', 'Effect Rate +10%', 'Cooltime Turn -1']",False,True,False,80.0,False,False,False,3.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,26.0,https://swarfarm.com/api/v2/skill-effects/26/,Continuous DMG,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Wheel of Fire,3,5.0,False,True,skill_icon_0003_2_1.png,"[250, 249]","['Damage +10%', 'Damage +10%', 'Effect Rate +10%', 'Cooltime Turn -1']",True,False,False,30.0,False,False,False,1.0,False,False,False,False,,True,False,False,30.0,False,False,False,1.0,False,False,False,False,,False,False,True,-1.0,False,False,False,2.0,False,False,False,False,If used at full HP,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,37.0,https://swarfarm.com/api/v2/skill-effects/37/,Remove Buff,False,Neutral,5.0,https://swarfarm.com/api/v2/skill-effects/5/,Increase SPD,True,Buff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Thousand Shots,3,5.0,False,True,skill_icon_0005_5_9.png,"[607, 606]","['Damage +5%', 'Damage +10%', 'Cooltime Turn -1']",True,False,False,-1.0,False,False,False,50.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,76.0,https://swarfarm.com/api/v2/skill-effects/76/,Buff Bonus Damage,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spinning Slash,3,4.0,False,False,skill_icon_0004_5_6.png,"[539, 540]","['Damage +10%', 'Damage +10%', 'Effect Rate +10%', 'Cooltime Turn -1']",False,True,False,50.0,False,False,False,2.0,False,False,False,False,,False,True,False,100.0,False,False,False,-1.0,True,False,False,False,If used with Full HP,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,20.0,https://swarfarm.com/api/v2/skill-effects/20/,Decrease DEF,False,Debuff,33.0,https://swarfarm.com/api/v2/skill-effects/33/,Decrease ATB,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rapid Fire,3,4.0,False,False,skill_icon_0004_6_6.png,"[679, 678]","['Damage +5%', 'Damage +10%', 'Cooltime Turn -1']",False,False,True,-1.0,False,False,False,-1.0,False,False,False,False,If used with Full HP,False,True,False,-1.0,False,False,False,-1.0,False,False,False,False,If enemy is under inability efects,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,43.0,https://swarfarm.com/api/v2/skill-effects/43/,Reduce Cooltime,True,Neutral,66.0,https://swarfarm.com/api/v2/skill-effects/66/,Guaranteed Critical Hit,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dark Force,3,5.0,False,False,skill_icon_0004_7_6.png,"[747, 746]","['Damage +10%', 'Damage +10%', 'Cooltime Turn -1']",False,True,False,100.0,False,False,False,50.0,False,False,False,False,,False,False,True,-1.0,False,False,False,100.0,False,False,False,False,If at full HP,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,33.0,https://swarfarm.com/api/v2/skill-effects/33/,Decrease ATB,False,Neutral,17.0,https://swarfarm.com/api/v2/skill-effects/17/,Increase ATB,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Backspin Slash,1,0.0,False,False,skill_icon_0010_7_9.png,[820],"['Effect Rate +10%', 'Damage +10%', 'Damage +10%', 'Damage +10%', 'Effect Rate +15%']",False,True,False,75.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,20.0,https://swarfarm.com/api/v2/skill-effects/20/,Decrease DEF,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
