id,url,com2us_id,family_id,name,awaken_level,element,archetype,skill_ups_to_max,max_lvl_hp,max_lvl_attack,max_lvl_defense,speed,crit_rate,crit_damage,resistance,accuracy
627,https://swarfarm.com/api/v2/monsters/627/,17011,17000,Ariel,1,Water,Support,9.0,11850,604,747,100,15,50,40,0
628,https://swarfarm.com/api/v2/monsters/628/,17401,17400,Beast Monk,0,Water,HP,11.0,11850,604,582,100,15,50,15,0
629,https://swarfarm.com/api/v2/monsters/629/,17411,17400,Chandra,1,Water,HP,11.0,13170,604,659,101,15,50,15,0
630,https://swarfarm.com/api/v2/monsters/630/,14601,14600,Chimera,0,Water,Attack,10.0,10710,714,549,94,15,50,15,0
631,https://swarfarm.com/api/v2/monsters/631/,14611,14600,Taor,1,Water,Attack,10.0,9885,911,571,95,30,50,15,0
632,https://swarfarm.com/api/v2/monsters/632/,14401,14400,Dragon,0,Water,Defense,12.0,11205,527,703,97,15,50,15,0
633,https://swarfarm.com/api/v2/monsters/633/,14411,14400,Verad,1,Water,Defense,12.0,11535,571,801,98,15,50,15,25
634,https://swarfarm.com/api/v2/monsters/634/,16601,16600,Dragon Knight,0,Water,HP,9.0,11850,637,549,99,15,50,15,0
635,https://swarfarm.com/api/v2/monsters/635/,16611,16600,Chow,1,Water,HP,9.0,13005,681,593,100,30,50,15,0
636,https://swarfarm.com/api/v2/monsters/636/,17901,17900,Hell Lady,0,Water,Attack,12.0,9555,670,670,103,15,50,15,0
637,https://swarfarm.com/api/v2/monsters/637/,17911,17900,Beth,1,Water,Attack,12.0,10215,834,626,104,15,50,15,25
638,https://swarfarm.com/api/v2/monsters/638/,19201,19200,Ifrit,0,Water,Attack,10.0,10050,725,582,99,15,50,15,0
639,https://swarfarm.com/api/v2/monsters/639/,19211,19200,Theomars,1,Water,Attack,10.0,10875,823,593,100,30,50,15,0
640,https://swarfarm.com/api/v2/monsters/640/,16801,16800,Monkey King,0,Water,Attack,12.0,9390,747,604,99,15,50,15,0
641,https://swarfarm.com/api/v2/monsters/641/,16811,16800,Shi Hou,1,Water,Attack,12.0,9885,845,637,115,15,50,15,0
642,https://swarfarm.com/api/v2/monsters/642/,16101,16100,Occult Girl,0,Water,Support,13.0,9885,659,659,104,15,50,15,0
643,https://swarfarm.com/api/v2/monsters/643/,16111,16100,Anavel,1,Water,Support,13.0,10710,769,659,105,15,50,40,0
644,https://swarfarm.com/api/v2/monsters/644/,15701,15700,Oracle,0,Water,Support,12.0,10215,637,659,99,15,50,15,0
645,https://swarfarm.com/api/v2/monsters/645/,15711,15700,Praha,1,Water,Support,12.0,11040,692,714,100,15,50,15,25
646,https://swarfarm.com/api/v2/monsters/646/,14501,14500,Phoenix,0,Water,Attack,13.0,8730,889,505,98,15,50,15,0
647,https://swarfarm.com/api/v2/monsters/647/,14511,14500,Sigmarus,1,Water,Attack,13.0,9720,988,505,99,30,50,15,0
648,https://swarfarm.com/api/v2/monsters/648/,18601,18600,Pioneer,0,Water,HP,12.0,9885,659,659,102,15,50,15,0
649,https://swarfarm.com/api/v2/monsters/649/,18611,18600,Woosa,1,Water,HP,12.0,12015,659,681,118,15,50,15,0
650,https://swarfarm.com/api/v2/monsters/650/,18901,18900,Polar Queen,0,Water,Attack,12.0,9225,692,670,95,15,50,15,0
651,https://swarfarm.com/api/v2/monsters/651/,18911,18900,Alicia,1,Water,Attack,12.0,9885,790,692,96,30,50,15,0
652,https://swarfarm.com/api/v2/monsters/652/,13801,13800,Valkyrja,0,Water,HP,7.0,10710,714,549,100,15,50,15,0
653,https://swarfarm.com/api/v2/monsters/653/,13811,13800,Camilla,1,Water,HP,7.0,12015,714,626,101,30,50,15,0
654,https://swarfarm.com/api/v2/monsters/654/,18804,18800,Barbaric King,0,Light,Attack,13.0,9225,637,560,102,15,50,15,0
655,https://swarfarm.com/api/v2/monsters/655/,18814,18800,Mimirr,1,Light,Attack,13.0,10380,703,582,103,30,50,15,0
656,https://swarfarm.com/api/v2/monsters/656/,18004,18000,Brownie Magician,0,Light,Attack,8.0,8730,615,615,105,15,50,15,0
657,https://swarfarm.com/api/v2/monsters/657/,18014,18000,Gemini,1,Light,Attack,8.0,9225,780,582,106,15,50,15,0
658,https://swarfarm.com/api/v2/monsters/658/,16204,16200,Death Knight,0,Light,Attack,15.0,8895,692,527,100,15,50,15,0
659,https://swarfarm.com/api/v2/monsters/659/,16214,16200,Conrad,1,Light,Attack,15.0,9720,769,560,101,15,50,40,0
660,https://swarfarm.com/api/v2/monsters/660/,15304,15300,Epikion Priest,0,Light,Support,12.0,10710,549,549,95,15,50,15,0
661,https://swarfarm.com/api/v2/monsters/661/,15314,15300,Iona,1,Light,Support,12.0,12675,516,615,111,15,50,15,0
662,https://swarfarm.com/api/v2/monsters/662/,13404,13400,Joker,0,Light,HP,9.0,11040,549,527,102,15,50,15,0
663,https://swarfarm.com/api/v2/monsters/663/,13414,13400,Figaro,1,Light,HP,9.0,11700,703,494,103,15,50,15,0
664,https://swarfarm.com/api/v2/monsters/664/,18104,18100,Kobold Bomber,0,Light,Attack,8.0,8070,692,582,98,15,50,15,0
665,https://swarfarm.com/api/v2/monsters/665/,18114,18100,Dover,1,Light,Attack,13.0,8565,801,604,99,15,50,15,0
666,https://swarfarm.com/api/v2/monsters/666/,17304,17300,Kung Fu Girl,0,Light,HP,8.0,9060,604,604,101,15,50,15,0
667,https://swarfarm.com/api/v2/monsters/667/,17314,17300,Liu Mei,1,Light,HP,12.0,10710,626,637,102,15,50,15,0
668,https://swarfarm.com/api/v2/monsters/668/,16304,16300,Lich,0,Light,Defense,9.0,8895,593,626,95,15,50,15,0
669,https://swarfarm.com/api/v2/monsters/669/,16314,16300,Halphas,1,Light,Defense,9.0,9720,648,681,96,15,50,15,0
670,https://swarfarm.com/api/v2/monsters/670/,15404,15400,Magical Archer,0,Light,Attack,16.0,8895,714,505,104,15,50,15,0
671,https://swarfarm.com/api/v2/monsters/671/,15414,15400,Chris,1,Light,Attack,16.0,10380,878,406,105,30,50,15,0
672,https://swarfarm.com/api/v2/monsters/672/,11204,11200,Nine-tailed Fox,0,Light,Attack,12.0,9720,626,538,101,15,50,15,0
673,https://swarfarm.com/api/v2/monsters/673/,11214,11200,Chamie,1,Light,Attack,12.0,10380,747,538,102,15,50,15,0
674,https://swarfarm.com/api/v2/monsters/674/,13504,13500,Ninja,0,Light,Attack,12.0,8235,758,505,106,15,50,15,0
675,https://swarfarm.com/api/v2/monsters/675/,13514,13500,Gin,1,Light,Attack,12.0,9390,834,516,107,15,50,15,0
676,https://swarfarm.com/api/v2/monsters/676/,14104,14100,Phantom Thief,0,Light,Support,11.0,9720,549,615,104,15,50,15,0
677,https://swarfarm.com/api/v2/monsters/677/,14114,14100,Louis,1,Light,Support,11.0,10380,604,681,105,15,50,15,0
678,https://swarfarm.com/api/v2/monsters/678/,13904,13900,Pierret,0,Light,Attack,10.0,8895,626,593,102,15,50,15,0
679,https://swarfarm.com/api/v2/monsters/679/,13914,13900,Eva,1,Light,Attack,10.0,10710,714,549,103,15,50,15,0
680,https://swarfarm.com/api/v2/monsters/680/,15504,15500,Rakshasa,0,Light,Attack,10.0,9225,670,527,103,15,50,15,0
681,https://swarfarm.com/api/v2/monsters/681/,15514,15500,Pang,1,Light,Attack,10.0,9885,736,582,104,15,50,15,25
682,https://swarfarm.com/api/v2/monsters/682/,16904,16900,Samurai,0,Light,Attack,16.0,9390,648,538,104,15,50,15,0
683,https://swarfarm.com/api/v2/monsters/683/,16914,16900,Tosi,1,Light,Attack,16.0,8235,889,538,120,15,50,15,0
684,https://swarfarm.com/api/v2/monsters/684/,13304,13300,Succubus,0,Light,Attack,14.0,7245,681,648,105,15,50,15,0
685,https://swarfarm.com/api/v2/monsters/685/,13314,13300,Aria,1,Light,Attack,14.0,9390,747,604,106,15,50,15,0
686,https://swarfarm.com/api/v2/monsters/686/,11804,11800,Sylph,0,Light,HP,12.0,10215,659,472,104,15,50,15,0
687,https://swarfarm.com/api/v2/monsters/687/,11814,11800,Eredas,1,Light,HP,12.0,11535,703,505,105,15,50,15,0
688,https://swarfarm.com/api/v2/monsters/688/,11904,11900,Sylphid,0,Light,Support,9.0,11040,538,538,102,15,50,15,0
689,https://swarfarm.com/api/v2/monsters/689/,11914,11900,Mihael,1,Light,Support,10.0,11850,593,593,103,15,50,15,0
690,https://swarfarm.com/api/v2/monsters/690/,18404,18400,Taoist,0,Light,HP,9.0,9225,615,582,103,15,50,15,0
691,https://swarfarm.com/api/v2/monsters/691/,18414,18400,Hwadam,1,Light,HP,9.0,11535,637,571,104,15,50,40,0
692,https://swarfarm.com/api/v2/monsters/692/,11604,11600,Undine,0,Light,Support,9.0,8565,571,670,95,15,50,15,0
693,https://swarfarm.com/api/v2/monsters/693/,11614,11600,Icasha,1,Light,Support,9.0,9225,615,747,96,15,50,15,0
694,https://swarfarm.com/api/v2/monsters/694/,17004,17000,Archangel,0,Light,Support,6.0,10545,615,659,99,15,50,15,0
695,https://swarfarm.com/api/v2/monsters/695/,17014,17000,Artamiel,1,Light,Support,6.0,11535,604,769,100,15,50,40,0
696,https://swarfarm.com/api/v2/monsters/696/,17404,17400,Beast Monk,0,Light,HP,11.0,11370,571,648,100,15,50,15,0
697,https://swarfarm.com/api/v2/monsters/697/,17414,17400,Shazam,1,Light,HP,11.0,12675,604,692,101,15,50,15,0
698,https://swarfarm.com/api/v2/monsters/698/,14604,14600,Chimera,0,Light,Attack,10.0,9390,714,637,94,15,50,15,0
699,https://swarfarm.com/api/v2/monsters/699/,14614,14600,Shan,1,Light,Attack,10.0,10215,812,648,95,15,50,15,25
700,https://swarfarm.com/api/v2/monsters/700/,14404,14400,Dragon,0,Light,HP,10.0,13170,549,549,97,15,50,15,0
701,https://swarfarm.com/api/v2/monsters/701/,14414,14400,Zerath,1,Light,HP,10.0,15315,560,560,98,30,50,15,0
702,https://swarfarm.com/api/v2/monsters/702/,16604,16600,Dragon Knight,0,Light,HP,9.0,11535,615,593,99,15,50,15,0
703,https://swarfarm.com/api/v2/monsters/703/,16614,16600,Jager,1,Light,HP,9.0,12675,670,626,100,30,50,15,0
704,https://swarfarm.com/api/v2/monsters/704/,17904,17900,Hell Lady,0,Light,Attack,11.0,10380,648,637,103,15,50,15,0
705,https://swarfarm.com/api/v2/monsters/705/,17914,17900,Asima,1,Light,Attack,11.0,10710,812,615,104,15,50,15,25
706,https://swarfarm.com/api/v2/monsters/706/,19204,19200,Ifrit,0,Light,Attack,10.0,10050,692,615,99,15,50,15,0
707,https://swarfarm.com/api/v2/monsters/707/,19214,19200,Elsharion,1,Light,Attack,10.0,10545,780,659,100,15,50,15,25
708,https://swarfarm.com/api/v2/monsters/708/,16804,16800,Monkey King,0,Light,Support,12.0,9885,659,659,98,15,50,15,0
709,https://swarfarm.com/api/v2/monsters/709/,16814,16800,Qitian Dasheng,1,Light,Support,12.0,10710,714,714,114,15,50,15,0
710,https://swarfarm.com/api/v2/monsters/710/,16104,16100,Occult Girl,0,Light,HP,13.0,10875,637,615,104,15,50,15,0
711,https://swarfarm.com/api/v2/monsters/711/,16114,16100,Lora,1,Light,HP,13.0,11850,692,659,120,15,50,15,0
712,https://swarfarm.com/api/v2/monsters/712/,15704,15700,Oracle,0,Light,Support,10.0,10380,692,593,99,15,50,15,0
713,https://swarfarm.com/api/v2/monsters/713/,15714,15700,Laima,1,Light,Support,10.0,12015,714,626,100,15,50,15,0
714,https://swarfarm.com/api/v2/monsters/714/,14504,14500,Phoenix,0,Light,Attack,14.0,8565,769,637,98,15,50,15,0
715,https://swarfarm.com/api/v2/monsters/715/,14514,14500,Eludia,1,Light,Attack,14.0,9390,1054,461,99,15,50,15,25
716,https://swarfarm.com/api/v2/monsters/716/,18604,18600,Pioneer,0,Light,HP,11.0,10710,659,604,102,15,50,15,0
717,https://swarfarm.com/api/v2/monsters/717/,18614,18600,Nigong,1,Light,HP,11.0,12840,670,615,103,15,50,40,0
718,https://swarfarm.com/api/v2/monsters/718/,18904,18900,Polar Queen,0,Light,Support,11.0,10215,637,659,95,15,50,15,0
719,https://swarfarm.com/api/v2/monsters/719/,18914,18900,Elenoa,1,Light,Support,11.0,11040,692,714,111,15,50,15,0
720,https://swarfarm.com/api/v2/monsters/720/,18304,18300,Sky Dancer,0,Light,Support,12.0,10215,692,604,100,15,50,15,0
721,https://swarfarm.com/api/v2/monsters/721/,18314,18300,Yeonhong,1,Light,Support,12.0,11700,736,626,116,15,50,15,0
722,https://swarfarm.com/api/v2/monsters/722/,13804,13800,Valkyrja,0,Light,Defense,7.0,9720,637,692,100,15,50,15,0
723,https://swarfarm.com/api/v2/monsters/723/,13814,13800,Akroma,1,Light,Defense,7.0,10710,681,747,116,15,50,15,0
724,https://swarfarm.com/api/v2/monsters/724/,14704,14700,Vampire,0,Light,Attack,8.0,12015,725,450,98,15,50,15,0
725,https://swarfarm.com/api/v2/monsters/725/,14714,14700,Julianne,1,Light,Attack,8.0,12345,823,494,99,15,50,15,0
726,https://swarfarm.com/api/v2/monsters/726/,18805,18800,Barbaric King,0,Dark,Attack,13.0,8400,681,571,102,15,50,15,0
727,https://swarfarm.com/api/v2/monsters/727/,18815,18800,Hrungnir,1,Dark,Attack,13.0,9555,769,571,103,15,50,40,0
728,https://swarfarm.com/api/v2/monsters/728/,18005,18000,Brownie Magician,0,Dark,Support,8.0,8895,593,626,105,15,50,15,0
729,https://swarfarm.com/api/v2/monsters/729/,18015,18000,Korona,1,Dark,Support,8.0,10050,681,626,106,15,50,15,0
730,https://swarfarm.com/api/v2/monsters/730/,16205,16200,Death Knight,0,Dark,Defense,10.0,9060,593,615,100,15,50,15,0
731,https://swarfarm.com/api/v2/monsters/731/,16215,16200,Dias,1,Dark,Defense,10.0,9885,637,681,101,15,50,40,0
732,https://swarfarm.com/api/v2/monsters/732/,13405,13400,Joker,0,Dark,Attack,9.0,9060,780,428,102,15,50,15,0
733,https://swarfarm.com/api/v2/monsters/733/,13415,13400,Liebli,1,Dark,Attack,9.0,8235,878,549,103,15,50,15,0
734,https://swarfarm.com/api/v2/monsters/734/,18105,18100,Kobold Bomber,0,Dark,Attack,7.0,8400,703,549,98,15,50,15,0
735,https://swarfarm.com/api/v2/monsters/735/,18115,18100,Bering,1,Dark,Attack,11.0,9225,790,571,99,15,50,15,0
736,https://swarfarm.com/api/v2/monsters/736/,17305,17300,Kung Fu Girl,0,Dark,Attack,8.0,8895,648,571,101,15,50,15,0
737,https://swarfarm.com/api/v2/monsters/737/,17315,17300,Fei,1,Dark,Attack,12.0,10215,714,582,102,15,50,15,0
738,https://swarfarm.com/api/v2/monsters/738/,16305,16300,Lich,0,Dark,HP,10.0,10215,571,560,95,15,50,15,0
739,https://swarfarm.com/api/v2/monsters/739/,16315,16300,Grego,1,Dark,HP,10.0,12015,615,560,96,15,50,15,0
740,https://swarfarm.com/api/v2/monsters/740/,15405,15400,Magical Archer,0,Dark,Attack,14.0,7575,856,450,104,15,50,15,0
741,https://swarfarm.com/api/v2/monsters/741/,15415,15400,Bethony,1,Dark,Attack,14.0,9060,922,450,120,15,50,15,0
742,https://swarfarm.com/api/v2/monsters/742/,11205,11200,Nine-tailed Fox,0,Dark,Attack,8.0,8235,812,450,101,15,50,15,0
743,https://swarfarm.com/api/v2/monsters/743/,11215,11200,Kamiya,1,Dark,Attack,8.0,8895,900,483,102,15,50,15,0
744,https://swarfarm.com/api/v2/monsters/744/,14105,14100,Phantom Thief,0,Dark,Attack,9.0,8070,703,571,104,15,50,15,0
745,https://swarfarm.com/api/v2/monsters/745/,14115,14100,Guillaume,1,Dark,Attack,9.0,8895,900,483,105,15,50,15,0
746,https://swarfarm.com/api/v2/monsters/746/,13905,13900,Pierret,0,Dark,Attack,12.0,7575,801,505,102,15,50,15,0
747,https://swarfarm.com/api/v2/monsters/747/,13915,13900,Luna,1,Dark,Attack,12.0,8235,878,549,103,15,50,15,0
748,https://swarfarm.com/api/v2/monsters/748/,15505,15500,Rakshasa,0,Dark,Attack,14.0,9885,659,494,103,15,50,15,0
749,https://swarfarm.com/api/v2/monsters/749/,15515,15500,Ran,1,Dark,Attack,14.0,10545,747,527,104,30,50,15,0
750,https://swarfarm.com/api/v2/monsters/750/,16905,16900,Samurai,0,Dark,Attack,15.0,9720,681,483,104,15,50,15,0
751,https://swarfarm.com/api/v2/monsters/751/,16915,16900,Sige,1,Dark,Attack,15.0,8730,911,483,105,30,50,15,0
752,https://swarfarm.com/api/v2/monsters/752/,18305,18300,Sky Dancer,0,Dark,Attack,13.0,9885,725,593,100,15,50,15,0
753,https://swarfarm.com/api/v2/monsters/753/,18315,18300,Wolyung,1,Dark,Attack,13.0,10710,823,604,101,15,50,15,0
754,https://swarfarm.com/api/v2/monsters/754/,13305,13300,Succubus,0,Dark,Attack,13.0,8565,725,516,105,15,50,15,0
755,https://swarfarm.com/api/v2/monsters/755/,13315,13300,Isael,1,Dark,Attack,13.0,9885,769,549,106,15,50,15,0
756,https://swarfarm.com/api/v2/monsters/756/,11805,11800,Sylph,0,Dark,Attack,8.0,10545,604,505,104,15,50,15,0
757,https://swarfarm.com/api/v2/monsters/757/,11815,11800,Aschubel,1,Dark,Attack,8.0,11205,736,494,105,15,50,15,0
758,https://swarfarm.com/api/v2/monsters/758/,11905,11900,Sylphid,0,Dark,Attack,10.0,9060,725,483,102,15,50,15,0
759,https://swarfarm.com/api/v2/monsters/759/,11915,11900,Icares,1,Dark,Attack,10.0,9885,790,527,103,15,50,15,0
760,https://swarfarm.com/api/v2/monsters/760/,11605,11600,Undine,0,Dark,Support,8.0,9555,593,582,95,15,50,15,0
761,https://swarfarm.com/api/v2/monsters/761/,11615,11600,Tilasha,1,Dark,Support,8.0,10545,626,648,96,15,50,15,0
762,https://swarfarm.com/api/v2/monsters/762/,17005,17000,Archangel,0,Dark,Defense,7.0,10215,571,725,99,15,50,15,0
763,https://swarfarm.com/api/v2/monsters/763/,17405,17400,Beast Monk,0,Dark,HP,10.0,11700,637,560,100,15,50,15,0
764,https://swarfarm.com/api/v2/monsters/764/,17415,17400,Rahul,1,Dark,HP,10.0,12840,659,626,101,15,50,15,0
765,https://swarfarm.com/api/v2/monsters/765/,14605,14600,Chimera,0,Dark,Attack,6.0,10215,659,637,94,15,50,15,0
766,https://swarfarm.com/api/v2/monsters/766/,14615,14600,Zeratu,1,Dark,Attack,6.0,10710,790,637,95,30,50,15,0
767,https://swarfarm.com/api/v2/monsters/767/,14405,14400,Dragon,0,Dark,Attack,11.0,10545,637,637,97,15,50,15,0
768,https://swarfarm.com/api/v2/monsters/768/,14415,14400,Grogen,1,Dark,Attack,11.0,10380,801,648,98,30,50,15,0
769,https://swarfarm.com/api/v2/monsters/769/,16605,16600,Dragon Knight,0,Dark,Support,9.0,10545,648,626,99,15,50,15,0
770,https://swarfarm.com/api/v2/monsters/770/,16615,16600,Ragdoll,1,Dark,Support,9.0,11535,714,659,100,30,50,15,0
771,https://swarfarm.com/api/v2/monsters/771/,17905,17900,Hell Lady,0,Dark,Support,11.0,11370,626,593,103,15,50,15,0
772,https://swarfarm.com/api/v2/monsters/772/,17915,17900,Craka,1,Dark,Support,11.0,11535,769,604,104,15,50,15,0
773,https://swarfarm.com/api/v2/monsters/773/,19205,19200,Ifrit,0,Dark,Support,11.0,9555,637,703,99,15,50,15,0
774,https://swarfarm.com/api/v2/monsters/774/,19215,19200,Veromos,1,Dark,Support,11.0,10710,670,758,100,15,50,15,25
775,https://swarfarm.com/api/v2/monsters/775/,16805,16800,Monkey King,0,Dark,HP,13.0,11040,637,604,102,15,50,15,0
776,https://swarfarm.com/api/v2/monsters/776/,16815,16800,Son Zhang Lao,1,Dark,HP,13.0,12180,692,637,118,15,50,15,0
777,https://swarfarm.com/api/v2/monsters/777/,13505,13500,Ninja,0,Dark,HP,13.0,11040,736,505,106,15,50,15,0
778,https://swarfarm.com/api/v2/monsters/778/,13515,13500,Han,1,Dark,HP,13.0,12015,780,560,107,30,50,15,0
779,https://swarfarm.com/api/v2/monsters/779/,16105,16100,Occult Girl,0,Dark,Attack,13.0,9390,703,648,104,15,50,15,0
780,https://swarfarm.com/api/v2/monsters/780/,16115,16100,Nicki,1,Dark,Attack,13.0,10215,812,648,105,15,50,40,0
781,https://swarfarm.com/api/v2/monsters/781/,15705,15700,Oracle,0,Dark,Attack,11.0,9720,703,626,99,15,50,15,0
782,https://swarfarm.com/api/v2/monsters/782/,15715,15700,Giana,1,Dark,Attack,11.0,10545,790,648,100,15,50,15,25
783,https://swarfarm.com/api/v2/monsters/783/,14505,14500,Phoenix,0,Dark,Attack,13.0,8235,922,505,98,15,50,15,0
784,https://swarfarm.com/api/v2/monsters/784/,14515,14500,Jaara,1,Dark,Attack,13.0,10215,1021,439,99,15,50,15,0
785,https://swarfarm.com/api/v2/monsters/785/,18605,18600,Pioneer,0,Dark,HP,10.0,10875,692,560,102,15,50,15,0
786,https://swarfarm.com/api/v2/monsters/786/,18615,18600,Woonsa,1,Dark,HP,10.0,12015,703,637,118,15,50,15,0
787,https://swarfarm.com/api/v2/monsters/787/,18905,18900,Polar Queen,0,Dark,Attack,12.0,9720,703,626,95,15,50,15,0
788,https://swarfarm.com/api/v2/monsters/788/,18915,18900,Lydia,1,Dark,Attack,12.0,10545,790,648,96,30,50,15,0
789,https://swarfarm.com/api/v2/monsters/789/,13805,13800,Valkyrja,0,Dark,HP,9.0,10710,714,549,100,15,50,15,0
790,https://swarfarm.com/api/v2/monsters/790/,13815,13800,Trinity,1,Dark,HP,9.0,11700,758,604,101,30,50,15,0
791,https://swarfarm.com/api/v2/monsters/791/,14705,14700,Vampire,0,Dark,Attack,9.0,9720,834,494,98,15,50,15,0
792,https://swarfarm.com/api/v2/monsters/792/,14715,14700,Cadiz,1,Dark,Attack,9.0,11205,856,538,99,15,50,15,0
793,https://swarfarm.com/api/v2/monsters/793/,17602,17600,Battle Scorpion,0,Fire,Defense,7.0,6255,428,637,103,15,50,15,0
794,https://swarfarm.com/api/v2/monsters/794/,17601,17600,Battle Scorpion,0,Water,Defense,7.0,6585,439,604,103,15,50,15,0
795,https://swarfarm.com/api/v2/monsters/795/,17603,17600,Battle Scorpion,0,Wind,Defense,7.0,6915,450,571,103,15,50,15,0
796,https://swarfarm.com/api/v2/monsters/796/,17502,17500,Mischievous Bat,0,Fire,Attack,12.0,6420,703,351,105,15,50,15,0
797,https://swarfarm.com/api/v2/monsters/797/,17503,17500,Mischievous Bat,0,Wind,Attack,12.0,6750,692,340,105,15,50,15,0
798,https://swarfarm.com/api/v2/monsters/798/,17501,17500,Mischievous Bat,0,Water,Attack,12.0,6585,659,384,105,15,50,15,0
799,https://swarfarm.com/api/v2/monsters/799/,14314,14300,Rainbowmon,1,Light,Material,0.0,165,11,11,0,0,0,0,0
800,https://swarfarm.com/api/v2/monsters/800/,13103,13100,Sandman,0,Wind,Defense,6.0,4440,417,604,102,15,50,15,0
801,https://swarfarm.com/api/v2/monsters/801/,12203,12200,Slime,0,Wind,Defense,7.0,4935,329,659,102,15,50,15,0
802,https://swarfarm.com/api/v2/monsters/802/,14803,14800,Viking,0,Wind,HP,11.0,7245,450,549,96,15,50,15,0
803,https://swarfarm.com/api/v2/monsters/803/,14813,14800,Walter,1,Wind,HP,17.0,10380,450,505,97,15,50,15,0
804,https://swarfarm.com/api/v2/monsters/804/,17015,17000,Fermion,1,Dark,Defense,7.0,10215,582,878,100,30,50,15,0
805,https://swarfarm.com/api/v2/monsters/805/,18715,18700,Kuna,1,Dark,HP,13.0,10050,626,516,105,15,50,15,0
806,https://swarfarm.com/api/v2/monsters/806/,13313,13300,Selena,1,Wind,Attack,14.0,9555,790,549,106,15,50,15,0
807,https://swarfarm.com/api/v2/monsters/807/,14811,14800,Huga,1,Water,Attack,10.0,6255,758,472,97,15,50,15,0
808,https://swarfarm.com/api/v2/monsters/808/,10415,10400,Kumae,1,Dark,HP,10.0,11205,494,571,101,15,50,15,0
809,https://swarfarm.com/api/v2/monsters/809/,19502,19500,Charger Shark,0,Fire,HP,14.0,8565,549,527,104,15,50,15,0
810,https://swarfarm.com/api/v2/monsters/810/,19512,19500,Ignicus,1,Fire,HP,14.0,9885,637,516,105,15,50,15,0
811,https://swarfarm.com/api/v2/monsters/811/,19501,19500,Charger Shark,0,Water,Attack,9.0,8565,593,483,104,15,50,15,0
812,https://swarfarm.com/api/v2/monsters/812/,19511,19500,Aqcus,1,Water,Attack,9.0,9060,714,494,105,15,50,15,0
813,https://swarfarm.com/api/v2/monsters/813/,19503,19500,Charger Shark,0,Wind,HP,11.0,8565,560,516,104,15,50,15,0
