name,description,slot,cooltime,hits,passive,aoe,random,multiplier_formula,multiplier_formula_raw,scales_with,icon_filename,used_on,level_progress_description,other_skill,aoe_1,single_target_1,self_effect_1,chance_1,on_crit_1,on_death_1,random_1,quantity_1,all_1,self_hp_1,target_hp_1,damage_1,note_1,aoe_2,single_target_2,self_effect_2,chance_2,on_crit_2,on_death_2,random_2,quantity_2,all_2,self_hp_2,target_hp_2,damage_2,note_2,aoe_3,single_target_3,self_effect_3,chance_3,on_crit_3,on_death_3,random_3,quantity_3,all_3,self_hp_3,target_hp_3,damage_3,note_3,aoe_4,single_target_4,self_effect_4,chance_4,on_crit_4,on_death_4,random_4,quantity_4,all_4,self_hp_4,target_hp_4,damage_4,note_4,aoe_5,single_target_5,self_effect_5,chance_5,on_crit_5,on_death_5,random_5,quantity_5,all_5,self_hp_5,target_hp_5,damage_5,note_5,id_1,url_1,name_1,is_buff_1,type_1,id_2,url_2,name_2,is_buff_2,type_2,id_3,url_3,name_3,is_buff_3,type_3,id_4,url_4,name_4,is_buff_4,type_4,id_5,url_5,name_5,is_buff_5,type_5,upgrade_1,upgrade_2,upgrade_3,upgrade_4,upgrade_5,upgrade_6,upgrade_7,upgrade_8,upgrade_1_effect,upgrade_1_amount,upgrade_2_effect,upgrade_2_amount,upgrade_3_effect,upgrade_3_amount,upgrade_4_effect,upgrade_4_amount,upgrade_5_effect,upgrade_5_amount,upgrade_6_effect,upgrade_6_amount,upgrade_7_effect,upgrade_7_amount,upgrade_8_effect,upgrade_8_amount
Cyclone,Attacks all enemies with a cyclone 2 times. Each attack has a 40% chance of increasing the enemy's chance of landing a Glancing Hit for 2 turns. The damage is proportionate to the enemy's MAX HP.,2,4.0,2,False,False,False,1.3*{ATK} + 0.04*{Target MAX HP},"[[""ATK"", ""*"", 1.3], [""+""], [""TARGET_TOT_HP"", ""*"", 0.04]]","['ATK', 'Target MAX HP']",skill_icon_0018_6_2.png,[687],"['Damage +10%', 'Damage +10%', 'Effect Rate +10%', 'Cooltime Turn -1']",0.0,True,False,False,40.0,False,False,False,2.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,18.0,https://swarfarm.com/api/v2/skill-effects/18/,Glancing Hit,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}",-1,-1,-1,-1,Damage +{0}%,10,Damage +{0}%,10,Effect Rate +{0}%,10,Cooltime Turn -{0},1,-1,-1,-1,-1,-1,-1,-1,-1
Dragon's Dance,"Attacks all enemies 3 times to inflict damage that increases accordingly to your MAX HP. The first attack removes 2 beneficial effects, the second attack decreases the Attack Bar by 15%, and the third attack stuns them for 1 turn with 25% chance each.",2,4.0,3,False,True,False,0.9*{ATK} + 0.02*{MAX HP},"[[""ATK"", ""*"", 0.9], [""+""], [""ATTACK_TOT_HP"", ""*"", 0.02]]","['ATK', 'MAX HP']",skill_icon_0018_1_3.png,[1003],"['Effect Rate +5%', 'Damage +10%', 'Effect Rate +10%', 'Damage +10%', 'Cooltime Turn -1']",0.0,True,False,False,25.0,False,False,False,2.0,False,False,False,False,,True,False,False,25.0,False,False,False,15.0,False,False,False,False,,True,False,False,25.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,37.0,https://swarfarm.com/api/v2/skill-effects/37/,Remove Buff,False,Neutral,33.0,https://swarfarm.com/api/v2/skill-effects/33/,Decrease ATB,False,Neutral,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Effect Rate +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}",-1,-1,-1,Effect Rate +{0}%,5,Damage +{0}%,10,Effect Rate +{0}%,10,Damage +{0}%,10,Cooltime Turn -{0},1,-1,-1,-1,-1,-1,-1
Vampire Bat,Attacks 2 times with a vampire bat and recovers HP by 30% of the inflicted damage.,1,0.0,2,False,False,False,2.0*{ATK},"[[""ATK"", ""*"", 2.0]]",['ATK'],skill_icon_0018_7_2.png,"[1280, 1279]","['Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +15%']",0.0,False,False,True,100.0,False,False,False,30.0,False,False,False,True,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,45.0,https://swarfarm.com/api/v2/skill-effects/45/,Self-Heal,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 15}",-1,-1,-1,-1,Damage +{0}%,5,Damage +{0}%,5,Damage +{0}%,5,Damage +{0}%,15,-1,-1,-1,-1,-1,-1,-1,-1
Weaken,Attacks and weakens the enemy's Attack Power and decreases the enemy's Attack Speed for 2 turns with a 75% chance. The target won't be granted with beneficial effects for 2 turns with a 75% chance.,2,4.0,1,False,False,False,6.7*{ATK},"[[""ATK"", ""*"", 6.7]]",['ATK'],skill_icon_0018_8_2.png,[1279],"['Effect Rate +5%', 'Damage +10%', 'Effect Rate +10%', 'Effect Rate +10%', 'Cooltime Turn -1']",0.0,False,True,False,75.0,False,False,False,2.0,False,False,False,False,,False,True,False,75.0,False,False,False,2.0,False,False,False,False,,False,True,False,75.0,False,False,False,2.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,19.0,https://swarfarm.com/api/v2/skill-effects/19/,Decrease ATK,False,Debuff,21.0,https://swarfarm.com/api/v2/skill-effects/21/,Decrease SPD,False,Debuff,22.0,https://swarfarm.com/api/v2/skill-effects/22/,Beneficial Effects Blocked,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Effect Rate +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}",-1,-1,-1,Effect Rate +{0}%,5,Damage +{0}%,10,Effect Rate +{0}%,10,Effect Rate +{0}%,10,Cooltime Turn -{0},1,-1,-1,-1,-1,-1,-1
Blood Contract,Makes the Blood Contract with all allies to grant the Vampire effect that heals their HP by 20% of the inflicted damage for 3 turns and increases their Attack Power for 3 turns. You instantly gain another turn after using this skill.,3,6.0,0,False,True,False,,[],[],skill_icon_0018_0_3.png,"[1280, 1279]","['Cooltime Turn -1', 'Cooltime Turn -1']",0.0,True,False,False,-1.0,False,False,False,3.0,False,False,False,False,,True,False,False,-1.0,False,False,False,3.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,1.0,https://swarfarm.com/api/v2/skill-effects/1/,Increase ATK,True,Buff,73.0,https://swarfarm.com/api/v2/skill-effects/73/,Vampire,True,Buff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Cooltime Turn -{0}', 'amount': 1}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}",-1,-1,-1,-1,-1,-1,Cooltime Turn -{0},1,Cooltime Turn -{0},1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Weaken,"Attacks the enemy 3 times. Each attack weakens the enemy's Attack Power, decreases the enemy's Attack Speed and blocks beneficial effects for 2 turns with a 75% chance each.",2,4.0,3,False,False,False,2.5*{ATK},"[[""ATK"", ""*"", 2.5]]",['ATK'],skill_icon_0018_9_2.png,[1280],"['Effect Rate +5%', 'Damage +10%', 'Effect Rate +10%', 'Effect Rate +10%', 'Cooltime Turn -1']",0.0,False,True,False,75.0,False,False,False,2.0,False,False,False,False,,False,True,False,75.0,False,False,False,2.0,False,False,False,False,,False,True,False,75.0,False,False,False,2.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,19.0,https://swarfarm.com/api/v2/skill-effects/19/,Decrease ATK,False,Debuff,21.0,https://swarfarm.com/api/v2/skill-effects/21/,Decrease SPD,False,Debuff,22.0,https://swarfarm.com/api/v2/skill-effects/22/,Beneficial Effects Blocked,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Effect Rate +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Cooltime Turn -{0}', 'amount': 1}",-1,-1,-1,Effect Rate +{0}%,5,Damage +{0}%,10,Effect Rate +{0}%,10,Effect Rate +{0}%,10,Cooltime Turn -{0},1,-1,-1,-1,-1,-1,-1
Aqua Hurricane,Attacks the enemy 3 times with a whirling storm of water. Freezes the enemy for 1 turn.,1,0.0,3,False,False,False,1.4*{ATK},"[[""ATK"", ""*"", 1.4]]",['ATK'],skill_icon_0018_2_3.png,"[1281, 1379]",['Damage +15%'],0.0,False,True,False,100.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,27.0,https://swarfarm.com/api/v2/skill-effects/27/,Freeze,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 15}",-1,-1,-1,-1,-1,-1,-1,Damage +{0}%,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Fire Hurricane,Attacks the enemy 3 times with a whirling storm of fire. Stuns the enemy for 1 turn with a 60% chance.,1,0.0,3,False,False,False,1.4*{ATK},"[[""ATK"", ""*"", 1.4]]",['ATK'],skill_icon_0000_1_0.png,"[1380, 1282]","['Damage +15%', 'Effect Rate +10%']",0.0,False,True,False,60.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 15}","{'effect': 'Effect Rate +{0}%', 'amount': 10}",-1,-1,-1,-1,-1,-1,Damage +{0}%,15,Effect Rate +{0}%,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Gust,"Attacks the enemy 3 times with a whirling gust of wind. Stuns the enemy for 1 turn with a 60% chance. If the target is immune to stun, reduces the target's Attack Bar to 0 with a 60% chance.",1,0.0,3,False,False,False,1.4*{ATK},"[[""ATK"", ""*"", 1.4]]",['ATK'],skill_icon_0018_3_3.png,"[1283, 1381]","['Damage +15%', 'Effect Rate +10%']",0.0,False,True,False,60.0,False,False,False,1.0,False,False,False,False,,False,True,False,60.0,False,False,False,-1.0,True,False,False,False,If immune to stun,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,33.0,https://swarfarm.com/api/v2/skill-effects/33/,Decrease ATB,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 15}","{'effect': 'Effect Rate +{0}%', 'amount': 10}",-1,-1,-1,-1,-1,-1,Damage +{0}%,15,Effect Rate +{0}%,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Light Hurricane,Attacks the enemy 3 times with a whirling storm of light. Stuns the enemy for 1 turn with a 60% chance.,1,0.0,3,False,False,False,1.4*{ATK},"[[""ATK"", ""*"", 1.4]]",['ATK'],skill_icon_0000_3_0.png,"[1382, 1284]","['Damage +15%', 'Effect Rate +10%']",0.0,False,True,False,60.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 15}","{'effect': 'Effect Rate +{0}%', 'amount': 10}",-1,-1,-1,-1,-1,-1,Damage +{0}%,15,Effect Rate +{0}%,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dark Gust,Attacks the enemy 3 times with a whirling gust of darkness. Stuns the enemy for 1 turn with a 60% chance.,1,0.0,3,False,False,False,1.4*{ATK},"[[""ATK"", ""*"", 1.4]]",['ATK'],skill_icon_0000_4_0.png,"[1383, 1285]","['Damage +15%', 'Effect Rate +10%']",0.0,False,True,False,60.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 15}","{'effect': 'Effect Rate +{0}%', 'amount': 10}",-1,-1,-1,-1,-1,-1,Damage +{0}%,15,Effect Rate +{0}%,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Purify,"Removes all harmful effects on the target ally, increases the target's Attack Bar by 25% and recovers its HP. The recovery amount is proportionate to the Attack Power.",2,2.0,0,False,False,False,4.8*{ATK},"[[""ATK"", ""*"", 4.8]]",['ATK'],skill_icon_0018_4_3.png,"[1281, 1379]","['Recovery +10%', 'Recovery +10%', 'Attack Bar Recovery +20%']",0.0,False,True,False,-1.0,False,False,False,-1.0,True,False,False,False,,False,True,False,-1.0,False,False,False,25.0,False,False,False,False,,False,True,False,-1.0,False,False,False,-1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,34.0,https://swarfarm.com/api/v2/skill-effects/34/,Cleanse,True,Neutral,17.0,https://swarfarm.com/api/v2/skill-effects/17/,Increase ATB,True,Neutral,35.0,https://swarfarm.com/api/v2/skill-effects/35/,Heal,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Recovery +{0}%', 'amount': 10}","{'effect': 'Recovery +{0}%', 'amount': 10}","{'effect': 'Attack Bar Recovery +{0}%', 'amount': 20}",-1,-1,-1,-1,-1,Recovery +{0}%,10,Recovery +{0}%,10,Attack Bar Recovery +{0}%,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Double Arrow,Shoots two arrows to attack a target enemy and a random enemy and stuns them with a 50% chance each. Guarantees to stun the enemy if both arrows hit the same target.,2,2.0,2,False,False,False,4.2*{ATK},"[[""ATK"", ""*"", 4.2]]",['ATK'],skill_icon_0018_5_3.png,[1282],"['Damage +15%', 'Effect Rate +10%']",0.0,False,True,False,50.0,False,False,False,1.0,False,False,False,False,100% if both hits on same target,False,True,False,-1.0,False,False,False,-1.0,False,False,False,False,"For stun, if all hits go into one enemy",-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,69.0,https://swarfarm.com/api/v2/skill-effects/69/,Ignore Resistance,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 15}","{'effect': 'Effect Rate +{0}%', 'amount': 10}",-1,-1,-1,-1,-1,-1,Damage +{0}%,15,Effect Rate +{0}%,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Purify,Removes all harmful effects on the target ally and recovers its HP. The recovery amount is proportionate to the Attack Power.,2,2.0,0,False,False,False,4.8*{ATK},"[[""ATK"", ""*"", 4.8]]",['ATK'],skill_icon_0000_5_0.png,"[1283, 1381]","['Recovery +5%', 'Recovery +15%']",0.0,False,True,False,-1.0,False,False,False,-1.0,True,False,False,False,,False,True,False,-1.0,False,False,False,-1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,34.0,https://swarfarm.com/api/v2/skill-effects/34/,Cleanse,True,Neutral,35.0,https://swarfarm.com/api/v2/skill-effects/35/,Heal,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Recovery +{0}%', 'amount': 5}","{'effect': 'Recovery +{0}%', 'amount': 15}",-1,-1,-1,-1,-1,-1,Recovery +{0}%,5,Recovery +{0}%,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Purify,Removes all harmful effects on the target ally and recovers the ally's HP by 20% of your MAX HP.,2,2.0,0,False,False,False,0.2*{MAX HP},"[[""ATTACK_TOT_HP"", ""*"", 0.2]]",['MAX HP'],skill_icon_0018_6_3.png,"[1382, 1284]","['Recovery +5%', 'Recovery +15%']",0.0,False,True,False,-1.0,False,False,False,-1.0,True,False,False,False,,False,True,False,-1.0,False,False,False,20.0,False,True,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,34.0,https://swarfarm.com/api/v2/skill-effects/34/,Cleanse,True,Neutral,35.0,https://swarfarm.com/api/v2/skill-effects/35/,Heal,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Recovery +{0}%', 'amount': 5}","{'effect': 'Recovery +{0}%', 'amount': 15}",-1,-1,-1,-1,-1,-1,Recovery +{0}%,5,Recovery +{0}%,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Double Arrow,Shoots two arrows to attack a target enemy and a random enemy and removes a beneficial effect granted on them with an 80% chance each. Guarantees to stun the enemy if both arrows hit the same target.,2,2.0,2,False,False,False,4.2*{ATK},"[[""ATK"", ""*"", 4.2]]",['ATK'],skill_icon_0018_7_3.png,[1285],"['Damage +15%', 'Effect Rate +20%']",0.0,False,True,False,80.0,False,False,False,1.0,False,False,False,False,,False,True,False,100.0,False,False,False,1.0,False,False,False,False,If both arrows hit same target,False,True,False,-1.0,False,False,False,-1.0,False,False,False,False,"For stun, if all hits go into one enemy",-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,37.0,https://swarfarm.com/api/v2/skill-effects/37/,Remove Buff,False,Neutral,28.0,https://swarfarm.com/api/v2/skill-effects/28/,Stun,False,Debuff,69.0,https://swarfarm.com/api/v2/skill-effects/69/,Ignore Resistance,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 15}","{'effect': 'Effect Rate +{0}%', 'amount': 20}",-1,-1,-1,-1,-1,-1,Damage +{0}%,15,Effect Rate +{0}%,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Sleep Spell,Puts the enemy to an irresistible sleep for 2 turns. Effect is removed if the enemy is attacked.,3,3.0,0,False,False,False,7.0*{ATK},"[[""ATK"", ""*"", 7.0]]",['ATK'],skill_icon_0000_8_0.png,[1281],['Damage +20%'],0.0,False,True,False,100.0,False,False,False,2.0,False,False,False,False,,False,True,False,100.0,False,False,False,-1.0,False,False,False,False,Sleep,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,25.0,https://swarfarm.com/api/v2/skill-effects/25/,Sleep,False,Debuff,69.0,https://swarfarm.com/api/v2/skill-effects/69/,Ignore Resistance,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 20}",-1,-1,-1,-1,-1,-1,-1,Damage +{0}%,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Arrow Attack,"Shoots a flurry of arrows, attacking all enemies 4 - 6 times. Each attack has a 20% chance to remove a beneficial effect and reduce their Attack Speed for 2 turns.",3,4.0,6,False,True,False,{ATK},"[[""ATK"", ""*"", 1.0]]",['ATK'],skill_icon_0018_8_3.png,"[1380, 1282]",['Effect Rate +20%'],0.0,True,False,False,20.0,False,False,False,1.0,False,False,False,False,,True,False,False,20.0,False,False,False,2.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,37.0,https://swarfarm.com/api/v2/skill-effects/37/,Remove Buff,False,Neutral,21.0,https://swarfarm.com/api/v2/skill-effects/21/,Decrease SPD,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Effect Rate +{0}%', 'amount': 20}",-1,-1,-1,-1,-1,-1,-1,Effect Rate +{0}%,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spirit's Wrath (Passive),The inflicting damage is increased by 30% for each harmful effect on the enemy. [Automatic Effect],3,0.0,1,True,False,False,,[],[],skill_icon_0018_9_3.png,"[1283, 1381]",[],0.0,False,False,True,-1.0,False,False,False,30.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,67.0,https://swarfarm.com/api/v2/skill-effects/67/,Debuff Bonus Damage,True,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Holy Shield,"Removes the ally's harmful effect, makes the ally invincible and grants immunity for 2 turns each.",3,4.0,1,False,False,False,,[],[],skill_icon_0018_0_4.png,"[1382, 1284]",[],0.0,False,True,False,-1.0,False,False,False,-1.0,True,False,False,False,,False,True,False,-1.0,False,False,False,2.0,False,False,False,False,,False,True,False,-1.0,False,False,False,2.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,34.0,https://swarfarm.com/api/v2/skill-effects/34/,Cleanse,True,Neutral,10.0,https://swarfarm.com/api/v2/skill-effects/10/,Invincible,True,Buff,9.0,https://swarfarm.com/api/v2/skill-effects/9/,Immunity,True,Buff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spirit's Curse,Inflicts damage on the enemy with a curse to increase the enemy's chance of dealing a Glancing Hit and silence the enemy for 3 turns each.,3,4.0,1,False,False,False,8.2*{ATK},"[[""ATK"", ""*"", 8.2]]",['ATK'],skill_icon_0018_1_4.png,"[1383, 1285]",['Damage +15%'],0.0,False,True,False,100.0,False,False,False,3.0,False,False,False,False,,False,True,False,100.0,False,False,False,3.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,18.0,https://swarfarm.com/api/v2/skill-effects/18/,Glancing Hit,False,Debuff,30.0,https://swarfarm.com/api/v2/skill-effects/30/,Silence,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 15}",-1,-1,-1,-1,-1,-1,-1,Damage +{0}%,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
